accession	product_length	mismatch_forward	mismatch_reverse	forward_start	forward_stop	reverse_start	reverse_stop	product_start	product_stop	taxId	subspecies	superkingdom	phylum	class	order	family	genus	species	amplicon	region.cluster
CP073447.1	607	0	0	1128306	1128327	1128912	1128891	1128306	1128912	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP073446.1	607	0	0	1128334	1128355	1128940	1128919	1128334	1128940	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP073432.1	607	0	0	1128360	1128381	1128966	1128945	1128360	1128966	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP073429.1	607	0	0	1128251	1128272	1128857	1128836	1128251	1128857	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP073427.1	607	0	0	1128166	1128187	1128772	1128751	1128166	1128772	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP073422.1	607	0	0	1128138	1128159	1128744	1128723	1128138	1128744	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP073419.1	607	0	0	1128324	1128345	1128930	1128909	1128324	1128930	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP073400.1	607	0	0	1128300	1128321	1128906	1128885	1128300	1128906	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP073398.1	607	0	0	1128282	1128303	1128888	1128867	1128282	1128888	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP073395.1	607	0	0	1128280	1128301	1128886	1128865	1128280	1128886	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP073444.1	607	0	0	1128292	1128313	1128898	1128877	1128292	1128898	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP073441.1	607	0	0	1128191	1128212	1128797	1128776	1128191	1128797	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP073445.1	607	0	0	1128318	1128339	1128924	1128903	1128318	1128924	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP073393.1	607	0	0	1128306	1128327	1128912	1128891	1128306	1128912	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP073394.1	607	0	0	1128314	1128335	1128920	1128899	1128314	1128920	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP073392.1	607	0	0	1128321	1128342	1128927	1128906	1128321	1128927	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP073391.1	607	0	0	1128244	1128265	1128850	1128829	1128244	1128850	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP073416.1	607	0	0	1128357	1128378	1128963	1128942	1128357	1128963	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP073384.1	607	0	0	1128269	1128290	1128875	1128854	1128269	1128875	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP073566.1	607	0	0	1128317	1128338	1128923	1128902	1128317	1128923	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP051890.1	607	0	0	1128403	1128424	1129009	1128988	1128403	1129009	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP051888.1	607	0	0	1128339	1128360	1128945	1128924	1128339	1128945	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP051887.1	607	0	0	1128339	1128360	1128945	1128924	1128339	1128945	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP051886.1	607	0	0	1128339	1128360	1128945	1128924	1128339	1128945	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP051885.1	607	0	0	1128339	1128360	1128945	1128924	1128339	1128945	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP045004.1	607	0	0	1128330	1128351	1128936	1128915	1128330	1128936	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP045005.1	607	0	0	1128332	1128353	1128938	1128917	1128332	1128938	160	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP040555.1	607	0	0	1128609	1128630	1129215	1129194	1128609	1129215	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP035193.1	607	0	0	1128339	1128360	1128945	1128924	1128339	1128945	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP035104.1	607	0	0	1127828	1127849	1128434	1128413	1127828	1128434	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP034913.1	607	0	0	1128362	1128383	1128968	1128947	1128362	1128968	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP034912.1	607	0	0	1128215	1128236	1128821	1128800	1128215	1128821	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP034914.1	607	0	0	1128435	1128456	1129041	1129020	1128435	1129041	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP034915.1	607	0	0	1128292	1128313	1128898	1128877	1128292	1128898	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP034916.1	607	0	0	1128193	1128214	1128799	1128778	1128193	1128799	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP034917.1	607	0	0	1128313	1128334	1128919	1128898	1128313	1128919	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP034972.1	607	0	0	1128543	1128564	1129149	1129128	1128543	1129149	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP034918.1	607	0	0	1127893	1127914	1128499	1128478	1127893	1128499	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP034919.1	607	0	0	1128071	1128092	1128677	1128656	1128071	1128677	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP034920.1	607	0	0	1128185	1128206	1128791	1128770	1128185	1128791	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP034921.1	607	0	0	1128338	1128359	1128944	1128923	1128338	1128944	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP032303.1	607	0	0	1126423	1126444	1127029	1127008	1126423	1127029	53436	Treponema pallidum subsp. endemicum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP024750.1	607	0	0	1128348	1128369	1128954	1128933	1128348	1128954	168	Treponema pallidum subsp. pertenue	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP032623.1	607	0	0	1128296	1128317	1128902	1128881	1128296	1128902	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP024089.1	607	0	0	1128234	1128255	1128840	1128819	1128234	1128840	168	Treponema pallidum subsp. pertenue	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP024088.1	607	0	0	1128534	1128555	1129140	1129119	1128534	1129140	168	Treponema pallidum subsp. pertenue	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP021113.1	607	0	0	1128542	1128563	1129148	1129127	1128542	1129148	168	Treponema pallidum subsp. pertenue	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP028438.1	607	0	0	1128280	1128301	1128886	1128865	1128280	1128886	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP020365.1	607	0	0	1128347	1128368	1128953	1128932	1128347	1128953	168	Treponema pallidum subsp. pertenue	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP010422.1	607	0	0	1128614	1128635	1129220	1129199	1128614	1129220	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP016048.1	607	0	0	1127909	1127930	1128515	1128494	1127909	1128515	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP016046.1	607	0	0	1127930	1127951	1128536	1128515	1127930	1128536	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP016069.1	607	0	0	1127928	1127949	1128534	1128513	1127928	1128534	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP016068.1	607	0	0	1127907	1127928	1128513	1128492	1127907	1128513	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP016067.1	607	0	0	1127905	1127926	1128511	1128490	1127905	1128511	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP016066.1	607	0	0	1127933	1127954	1128539	1128518	1127933	1128539	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP016065.1	607	0	0	1127901	1127922	1128507	1128486	1127901	1128507	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP016064.1	607	0	0	1127902	1127923	1128508	1128487	1127902	1128508	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP016063.1	607	0	0	1127893	1127914	1128499	1128478	1127893	1128499	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP016062.1	607	0	0	1127900	1127921	1128506	1128485	1127900	1128506	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP016061.1	607	0	0	1127916	1127937	1128522	1128501	1127916	1128522	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP016060.1	607	0	0	1127908	1127929	1128514	1128493	1127908	1128514	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP016059.1	607	0	0	1127899	1127920	1128505	1128484	1127899	1128505	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP016058.1	607	0	0	1127921	1127942	1128527	1128506	1127921	1128527	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP016057.1	607	0	0	1127929	1127950	1128535	1128514	1127929	1128535	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP016056.1	607	0	0	1127955	1127976	1128561	1128540	1127955	1128561	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP016055.1	607	0	0	1127954	1127975	1128560	1128539	1127954	1128560	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP016054.1	607	0	0	1127699	1127720	1128305	1128284	1127699	1128305	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP016053.1	607	0	0	1127915	1127936	1128521	1128500	1127915	1128521	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP016052.1	607	0	0	1127948	1127969	1128554	1128533	1127948	1128554	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP016051.1	607	0	0	1127896	1127917	1128502	1128481	1127896	1128502	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP016050.1	607	0	0	1127913	1127934	1128519	1128498	1127913	1128519	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP016049.1	607	0	0	1127837	1127858	1128443	1128422	1127837	1128443	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP016047.1	607	0	0	1127918	1127939	1128524	1128503	1127918	1128524	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP016045.1	607	0	0	1127938	1127959	1128544	1128523	1127938	1128544	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP010566.1	607	0	0	1128547	1128568	1129153	1129132	1128547	1129153	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP010565.1	607	0	0	1128635	1128656	1129241	1129220	1128635	1129241	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP010564.1	607	0	0	1128829	1128850	1129435	1129414	1128829	1129435	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP010563.1	607	0	0	1128599	1128620	1129205	1129184	1128599	1129205	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP010562.1	607	0	0	1128364	1128385	1128970	1128949	1128364	1128970	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP010561.1	607	0	0	1128411	1128432	1129017	1128996	1128411	1129017	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP010560.1	607	0	0	1127241	1127262	1127847	1127826	1127241	1127847	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP010559.1	607	0	0	1128492	1128513	1129098	1129077	1128492	1129098	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP010558.1	607	0	0	1128236	1128257	1128842	1128821	1128236	1128842	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP015162.1	607	0	0	991966	991987	992572	992551	991966	992572	161	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP007548.1	607	0	0	1126423	1126444	1127029	1127008	1126423	1127029	1155776	Treponema pallidum subsp. endemicum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP003679.1	607	0	0	1127973	1127994	1128579	1128558	1127973	1128579	1095955	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP004010.2	607	0	0	1128403	1128424	1129009	1128988	1128403	1129009	243276	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP004011.1	607	0	0	1128339	1128360	1128945	1128924	1128339	1128945	455434	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP003902.1	607	0	0	1129251	1129272	1129857	1129836	1129251	1129857	1155775	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP003064.1	607	0	0	1128808	1128829	1129414	1129393	1128808	1129414	686990	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP003115.1	607	0	0	1128741	1128762	1129347	1129326	1128741	1129347	491081	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP002376.1	607	0	0	1128187	1128208	1128793	1128772	1128187	1128793	491080	Treponema pallidum subsp. pertenue	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP002375.1	607	0	0	1128514	1128535	1129120	1129099	1128514	1129120	491079	Treponema pallidum subsp. pertenue	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP002374.1	607	0	0	1128100	1128121	1128706	1128685	1128100	1128706	491078	Treponema pallidum subsp. pertenue	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP002103.1	607	0	0	1122157	1122178	1122763	1122742	1122157	1122763	545776	NA	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema paraluiscuniculi	all_53	RC307
CP001752.1	607	0	0	1128051	1128072	1128657	1128636	1128051	1128657	666714	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
CP000805.1	607	0	0	1128227	1128248	1128833	1128812	1128227	1128833	455434	Treponema pallidum subsp. pallidum	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum	all_53	RC307
